Run, Query, Loss, Time
1, 0, 20.073, 0.002
1, 1, 20.073, 0.051
1, 2, 20.073, 0.037
1, 3, 20.073, 13.262
1, 4, 20.073, 0.048
1, 5, 20.073, 0.036
1, 6, 0.000, 46.924
1, 7, 0.000, 0.035
1, 8, 0.000, 0.036
1, 9, 0.000, 70.264
1, 10, 0.000, 0.037
1, 11, 0.000, 0.037
1, 12, 0.000, 124.463
1, 13, 0.000, 0.035
1, 14, 0.000, 0.036
1, 15, 0.000, 171.997
1, 16, 0.000, 0.035
1, 17, 0.000, 0.037
1, 18, 0.000, 0.036
1, 19, 0.000, 0.036
1, 20, 0.000, 0.036
1, 21, 0.000, 0.048
1, 22, 0.000, 0.036
1, 23, 0.000, 76.176
1, 24, 0.000, 0.037
1, 25, 0.000, 0.037
1, 26, 0.000, 0.037
1, 27, 0.000, 0.035
1, 28, 0.000, 0.037
1, 29, 0.000, 0.036
1, 30, 0.000, 0.037
1, 31, 0.000, 0.036
1, 32, 0.000, 0.037
1, 33, 0.000, 0.037
1, 34, 0.000, 0.037
1, 35, 0.000, 0.037
1, 36, 0.000, 0.036
1, 37, 0.000, 0.036
1, 38, 0.000, 0.036
1, 39, 0.000, 0.036
1, 40, 0.000, 0.037
1, 41, 0.000, 0.036
1, 42, 0.000, 0.035
1, 43, 0.000, 0.036
1, 44, 0.000, 0.047
1, 45, 0.000, 0.036
1, 46, 0.000, 32.964
1, 47, 0.000, 830.309
1, 48, 0.000, 0.037
1, 49, 0.000, 0.035
1, 50, 0.000, 0.049
1, 51, 0.000, 0.036
1, 52, 0.000, 0.037
1, 53, 0.000, 0.035
1, 54, 0.000, 0.036
1, 55, 0.000, 0.036
1, 56, 0.000, 0.036
1, 57, 0.000, 0.037
1, 58, 0.000, 0.037
1, 59, 0.000, 0.036
1, 60, 0.000, 0.037
1, 61, 0.000, 0.037
1, 62, 0.000, 0.037
1, 63, 0.000, 0.036
1, 64, 0.000, 0.036
1, 65, 0.000, 566.055
1, 66, 0.000, 0.036
1, 67, 0.000, 0.036
1, 68, 0.000, 0.037
1, 69, 0.000, 0.037
1, 70, 0.000, 0.037
1, 71, 0.000, 0.036
1, 72, 0.000, 0.036
1, 73, 0.000, 1434.657
1, 74, 0.000, 0.036
1, 75, 0.000, 0.036
1, 76, 0.000, 0.037
1, 77, 0.000, 0.037
1, 78, 0.000, 0.036
1, 79, 0.000, 0.037
1, 80, 0.000, 0.036
1, 81, 0.000, 0.036
1, 82, 0.000, 0.037
1, 83, 0.000, 0.036
1, 84, 0.000, 463.262
1, 85, 0.000, 0.036
1, 86, 0.000, 0.037
1, 87, 0.000, 0.036
1, 88, 0.000, 0.036
1, 89, 0.000, 0.036
1, 90, 0.000, 0.037
1, 91, 0.000, 0.036
1, 92, 0.000, 0.036
1, 93, 0.000, 0.036
1, 94, 0.000, 0.036
1, 95, 0.000, 0.036
1, 96, 0.000, 0.037
1, 97, 0.000, 0.036
1, 98, 0.000, 0.036
1, 99, 0.000, 0.037
1, 100, 0.000, 0.037
2, 0, 91.035, 0.002
2, 1, 91.035, 0.037
2, 2, 91.035, 0.049
2, 3, 91.035, 0.037
2, 4, 91.035, 38.609
2, 5, 91.035, 0.036
2, 6, 91.035, 0.036
2, 7, 91.035, 0.037
2, 8, 91.035, 0.036
2, 9, 91.035, 0.036
2, 10, 91.035, 0.037
2, 11, 91.035, 0.036
2, 12, 91.035, 100.364
2, 13, 0.000, 0.034
2, 14, 0.000, 19.451
2, 15, 0.000, 0.036
2, 16, 0.000, 0.035
2, 17, 0.000, 0.036
2, 18, 0.000, 180.978
2, 19, 0.000, 0.035
2, 20, 0.000, 0.048
2, 21, 0.000, 223.524
2, 22, 0.000, 0.036
2, 23, 0.000, 0.037
2, 24, 0.000, 0.036
2, 25, 0.000, 0.036
2, 26, 0.000, 408.985
2, 27, 0.000, 0.037
2, 28, 0.000, 0.036
2, 29, 0.000, 0.037
2, 30, 0.000, 0.036
2, 31, 0.000, 0.036
2, 32, 0.000, 0.037
2, 33, 0.000, 0.037
2, 34, 0.000, 511.054
2, 35, 0.000, 0.036
2, 36, 0.000, 0.049
2, 37, 0.000, 0.036
2, 38, 0.000, 0.036
2, 39, 0.000, 0.035
2, 40, 0.000, 0.036
2, 41, 0.000, 0.036
2, 42, 0.000, 118.161
2, 43, 0.169, 0.048
2, 44, 0.000, 0.036
2, 45, 0.169, 0.036
2, 46, 0.000, 0.036
2, 47, 0.169, 0.037
2, 48, 0.169, 267.392
2, 49, 0.169, 0.036
2, 50, 0.169, 0.036
2, 51, 0.169, 0.036
2, 52, 0.169, 0.036
2, 53, 0.169, 0.036
2, 54, 0.000, 0.037
2, 55, 0.169, 0.036
2, 56, 0.000, 0.036
2, 57, 0.169, 0.036
2, 58, 0.000, 0.049
2, 59, 0.169, 0.036
2, 60, 0.169, 0.036
2, 61, 0.169, 0.036
2, 62, 0.169, 99.298
2, 63, 0.169, 0.037
2, 64, 0.169, 0.036
2, 65, 0.169, 0.036
2, 66, 0.169, 0.036
2, 67, 0.169, 0.036
2, 68, 0.169, 0.047
2, 69, 0.169, 0.037
2, 70, 0.169, 0.036
2, 71, 0.169, 0.036
2, 72, 0.169, 0.036
2, 73, 0.169, 0.036
2, 74, 0.169, 0.036
2, 75, 0.169, 0.036
2, 76, 0.169, 0.037
2, 77, 0.169, 0.049
2, 78, 0.169, 0.036
2, 79, 0.169, 0.037
2, 80, 0.169, 0.037
2, 81, 0.169, 0.037
2, 82, 0.169, 0.036
2, 83, 0.169, 0.036
2, 84, 0.169, 0.036
2, 85, 0.169, 0.036
2, 86, 0.169, 0.036
2, 87, 0.169, 0.036
2, 88, 0.169, 0.036
2, 89, 0.169, 0.036
2, 90, 0.169, 0.036
2, 91, 0.169, 0.048
2, 92, 0.169, 0.036
2, 93, 0.169, 85.425
2, 94, 0.169, 0.037
