44.001,51.092,59.704,28.475,67.579,8.8312,94.834,81.811,52.963
52.349,96.132,6.08,48.192,5.2627,54.237,19.903,56.776,94.278
15.346,69.669,75.109,14.176,32.475,89.494,21.795,8.4928,9.3818
58.766,81.701,49.414,43.476,87.99,13.578,51.34,89.187,99.358
31.819,4.4179,19.919,87.478,48.897,55.11,31.407,30.051,62.485
6.9373,71.21,22.207,78.717,96.68,9.1988,75.419,36.517,47.848
47.561,95.856,28.843,42.425,69.086,86.532,89.161,40.679,37.938
31.062,94.512,69.25,25.887,13.835,20.876,34.024,13.099,83.612
63.729,93.859,74.393,44.681,72.131,3.3108,1.2727,27.586,57.743
31.905,57.7,52.082,65.329,24.09,23.496,73.2,25.435,5.8186
25.544,55.78,49.529,97.955,44.36,25.404,49.214,44.055,61.335
45.942,50.734,2.3078,84.96,93.326,43.845,41.051,79.793,14.496
71.129,86.535,62.827,82.047,8.861,19.567,72.533,35.296,41.576
39.616,99.392,92.587,62.839,64.166,13.618,80.77,3.6227,37.141
65.148,67.445,12.779,15.239,74.671,57.64,1.6718,2.5106,47.032
6.4454,35.088,45.707,17.918,22.351,1.6178,85.806,50.31,40.773
47.996,71.5,57.322,36.822,99.226,18.822,10.966,51.712,15.726
94.609,92.753,82.188,80.94,49.613,66.217,38.408,61.947,24.723
35.395,7.293,76.87,76.834,20.998,47.599,23.359,25.445,46.42
90.946,50.972,34.39,61.154,27.19,10.749,6.1136,73.608,22.4
15.922,21.229,73.594,97.778,1.1204,40.248,4.3455,10.043,72.928
99.867,67.33,6.9087,12.534,88.932,8.9058,82.296,29.384,80.375
72.96,25.701,17.98,37.858,78.335,63.656,39.067,6.5806,60.89
82.683,94.859,18.576,90.093,94.637,77.749,58.202,37.892,87.074
29.882,69.868,31.329,72.799,82.242,96.945,33.791,48.102,13.834
72.658,90.679,19.366,31.018,68.158,12.589,50.241,13.53,11.432
33.771,81.612,69.854,25.357,54.786,28.093,9.7297,50.577,19.387
99.333,79.836,70.939,25.959,8.5693,97.573,90.7,42.696,23.816
32.278,11.678,89.101,1.9808,68.886,1.9548,17.884,71.242,44.483
62.122,83.31,71.177,72.228,42.488,3.2222,11.732,91.529,97.571
57.426,14.349,49.476,38.968,91.183,67.101,31.281,63.678,49.843
40.351,59.552,70.983,14.029,29.108,73.313,30.876,67.978,77.685
18.118,92.279,87.725,42.178,84.875,56.209,94.206,23.984,91.277
69.556,99.341,54.344,67.557,15.559,76.458,87.583,92.091,87.772
92.126,21.05,16.516,90.324,82.69,8.0455,28.517,79.68,2.5531
2.7623,5.5194,14.936,21.129,64.393,17.137,99.372,45.714,50.263
53.625,32.768,60.437,97.837,79.852,37.606,62.461,49.909,20.667
50.194,24.787,20.203,32.487,1.3092,28.757,13.819,18.029,73.126
80.093,44.27,17.854,1.5194,5.92,45.626,6.8254,28.999,62.234
38.775,26.984,94.84,52.542,49.879,95.289,88.605,31.079,36.573
45.611,5.4099,55.722,43.165,26.991,79.702,96.762,43.065,50.774
30.002,11.383,80.162,13.621,20.636,9.0478,35.86,67.875,66.861
55.84,55.724,23.036,78.839,53.456,38.605,1.4491,12.077,24.417
69.979,71.03,38.886,90.034,85.46,84.123,90.78,44.505,38.324
59.508,44.974,78.818,91.115,66.94,22.921,88.296,98.013,39.846
43.982,81.039,6.0566,33.05,55.205,15.689,42.705,31.274,2.7697
1.2439,48.734,55.203,28.467,63.995,14.651,2.9279,42.153,32.993
96.567,93.688,83.152,57.212,66.336,61.562,21.065,77.401,2.7665
99.039,27.873,49.101,12.275,99.475,97.444,29.006,14.841,43.481
11.459,68.454,10.835,23.197,56.635,64.002,26.509,14.729,11.548
31.384,81.878,43.457,85.437,8.8943,21.82,45.563,64.884,40.906
48.924,6.7246,83.983,94.14,25.825,19.369,28.824,45.429,11.601
56.419,1.0651,22.154,60.442,27.205,63.667,93.593,53.472,89.26
23.931,71.857,6.8281,82.574,46.67,35.179,39.546,39.129,36.378
64.233,62.574,77.068,34.742,61.46,84.73,65.538,46.794,5.6293
68.479,23.801,4.8749,25.843,59.67,98.496,92.54,6.0201,12.209
38.398,6.3975,91.248,57.12,31.401,63.008,37.591,27.262,53.992
61.154,9.6071,49.433,39.491,26.613,68.64,59.783,74.028,6.6453
24.979,32.094,80.789,27.448,65.572,62.426,69.967,72.815,7.6297
25.862,29.117,49.824,41.107,54.639,20.213,2.6869,23.06,81.496
14.649,36.006,51.189,54.642,22.686,33.975,71.942,75.604,83.383
92.302,30.876,75.748,81.953,34.057,39.016,62.168,65.496,57.603
13.969,15.292,25.119,17.71,57.231,31.402,88.678,79.495,71.597
79.324,34.979,76.11,82.942,13.71,76.319,63.66,69.393,82.333
25.484,52.861,88.929,74.35,70.085,19.211,63.412,90.242,95.237
83.777,52.756,13.11,55.213,74.257,5.3624,49.144,84.759,54.386
85.994,36.268,81.558,71.114,80.814,36.653,15.234,19.009,51.264
79.237,65.816,17.404,83.981,6.4254,40.027,9.248,37.243,28.232
90.859,72.042,62.595,96.86,2.045,96.991,6.6136,52.985,98.952
23.688,15.297,43.57,90.725,92.238,16.514,17.289,58.971,62.182
57.779,82.251,29.605,91.888,30.238,34.684,54.59,8.4145,49.307
22.795,1.4821,19.385,32.541,99.342,99.186,22.971,54.227,91.343
79.031,32.727,17.255,32.81,87.312,99.272,25.091,83.28,40.215
69.51,58.999,89.678,54.68,38.241,19.001,88.704,58.342,23.939
69.559,98.314,8.6195,27.253,12.009,79.653,26.748,35.698,82.176
52.236,40.043,36.467,34.092,32.876,27.853,55.977,14.723,11.384
54.5,22.923,61.477,11.308,82.312,56.719,75.476,61.58,28.783
75.18,4.8158,86.708,61.549,91.172,5.897,10.687,58.324,24.551
18.351,52.762,20.104,8.4777,79.418,65.082,85.152,95.853,46.822
56.582,78.808,81.099,62.08,72.232,45.143,66.657,14.294,40.795
36.077,93.653,98.317,96.3,74.631,93.56,53.694,78.986,6.7657
66.413,25.571,1.8656,79.9,84.677,98.119,29.92,4.4901,27.559
88.505,84.329,79.329,6.7983,22.405,57.497,3.3067,14.586,56.215
65.985,16.502,13.071,34.473,74.845,30.164,25.124,42.098,24.583
12.443,24.867,95.376,44.251,58.698,9.6516,53.916,68.197,71.522
6.7616,60.19,80.055,46.262,87.661,92.993,11.574,2.5278,83.96
51.32,71.97,22.11,70.101,49.853,8.7373,32.203,98.866,44.482
83.99,27.903,8.7578,87.297,98.011,78.176,14.677,95.231,80.173
70.156,23.797,84.502,91.73,37.275,8.4497,5.9419,79.588,60.383
76.342,7.9488,53.111,30.604,62.398,92.449,90.094,2.6127,48.197
30.656,2.4021,7.3434,84.104,20.063,28.39,39.746,77.021,85.405
12.224,24.061,30.372,26.969,99.007,63.067,26.614,86.562,70.149
30.251,20.632,91.095,37.22,37.213,27.546,8.9006,74.91,28.438
95.947,69.164,23.993,2.0455,29.384,70.07,97.634,83.868,74.957
27.089,88.204,60.269,48.09,99.15,6.8541,39.007,39.825,61.455
98.701,54.711,69.296,31.296,23.023,93.558,97.645,48.063,73.301
5.3968,41.826,81.065,29.156,33.123,2.5612,67.699,55.902,81.156
99.387,23.667,60.517,84.361,14.213,90.303,43.493,89.857,39.824
1.676,12.343,32.521,94.281,43.08,76.845,46.421,10.357,78.73
66.555,86.992,56.599,37.999,9.4882,14.011,3.0979,33.429,71.366
