0,51.092,0,0,0,8.8312,0,0,0
0,0,0,0,0,0,19.903,0,94.278
0,69.669,0,0,0,0,0,0,9.3818
58.766,0,49.414,0,0,0,0,0,0
0,0,19.919,87.478,0,0,0,0,0
0,0,0,78.717,0,9.1988,0,0,0
0,95.856,0,42.425,0,0,0,0,0
31.062,0,0,0,0,0,34.024,0,0
0,93.859,0,0,0,3.3108,0,0,0
0,57.7,0,0,24.09,0,0,0,0
0,55.78,0,0,0,0,0,0,61.335
0,0,0,0,93.326,0,0,0,14.496
0,0,0,0,0,19.567,0,35.296,0
0,0,0,0,64.166,13.618,0,0,0
0,67.445,12.779,0,0,0,0,0,0
0,0,45.707,0,0,1.6178,0,0,0
0,0,0,0,0,18.822,0,0,15.726
0,0,0,80.94,49.613,0,0,0,0
35.395,0,0,0,0,0,0,25.445,0
0,0,0,0,0,10.749,0,73.608,0
15.922,0,0,97.778,0,0,0,0,0
99.867,0,0,12.534,0,0,0,0,0
0,0,0,37.858,0,63.656,0,0,0
0,0,0,0,0,0,0,37.892,87.074
0,0,0,0,82.242,96.945,0,0,0
72.658,0,0,0,68.158,0,0,0,0
0,81.612,0,0,0,0,0,0,19.387
0,0,0,0,8.5693,0,90.7,0,0
0,0,89.101,0,0,1.9548,0,0,0
0,0,0,0,0,0,0,91.529,97.571
0,0,0,0,0,67.101,0,0,49.843
0,0,0,0,0,0,30.876,0,77.685
0,0,0,0,0,56.209,0,0,91.277
0,0,54.344,0,0,0,87.583,0,0
0,21.05,0,0,0,0,0,0,2.5531
0,0,14.936,0,64.393,0,0,0,0
53.625,0,60.437,0,0,0,0,0,0
50.194,24.787,0,0,0,0,0,0,0
80.093,0,0,1.5194,0,0,0,0,0
0,26.984,0,0,0,0,0,31.079,0
0,5.4099,0,43.165,0,0,0,0,0
30.002,0,0,0,20.636,0,0,0,0
0,55.724,0,0,0,38.605,0,0,0
69.979,0,0,90.034,0,0,0,0,0
0,0,0,0,66.94,0,0,98.013,0
43.982,0,6.0566,0,0,0,0,0,0
0,0,0,0,0,14.651,2.9279,0,0
96.567,0,83.152,0,0,0,0,0,0
99.039,0,0,0,0,0,0,0,43.481
0,0,0,23.197,0,0,0,14.729,0
31.384,81.878,0,0,0,0,0,0,0
0,0,0,0,0,0,0,45.429,11.601
0,0,0,0,0,0,93.593,0,89.26
23.931,0,0,0,0,0,0,39.129,0
0,0,0,0,0,0,65.538,0,5.6293
68.479,0,0,0,0,0,0,0,12.209
0,0,91.248,0,0,0,37.591,0,0
0,0,49.433,0,0,68.64,0,0,0
0,0,0,0,0,62.426,0,72.815,0
25.862,0,0,0,0,0,2.6869,0,0
0,0,0,0,0,33.975,71.942,0,0
0,0,0,0,34.057,0,0,0,57.603
0,15.292,0,0,0,0,0,0,71.597
79.324,0,0,0,0,0,63.66,0,0
25.484,0,0,0,70.085,0,0,0,0
0,0,0,55.213,74.257,0,0,0,0
0,0,0,0,0,0,15.234,0,51.264
0,0,0,0,6.4254,40.027,0,0,0
0,0,0,96.86,2.045,0,0,0,0
0,0,0,0,0,0,0,58.971,62.182
0,82.251,0,0,30.238,0,0,0,0
0,1.4821,0,0,99.342,0,0,0,0
0,0,0,0,0,0,25.091,83.28,0
69.51,0,0,0,0,0,0,0,23.939
0,0,0,27.253,12.009,0,0,0,0
52.236,40.043,0,0,0,0,0,0,0
0,0,61.477,0,0,56.719,0,0,0
0,0,0,0,0,0,10.687,58.324,0
0,0,20.104,0,0,0,0,0,46.822
0,0,0,62.08,0,45.143,0,0,0
0,93.653,98.317,0,0,0,0,0,0
0,0,0,79.9,0,0,0,4.4901,0
0,0,0,6.7983,0,57.497,0,0,0
0,0,13.071,0,0,0,25.124,0,0
0,0,0,44.251,58.698,0,0,0,0
6.7616,0,0,0,87.661,0,0,0,0
0,0,22.11,0,0,0,0,0,44.482
0,0,0,0,98.011,0,0,95.231,0
0,0,0,0,0,0,0,79.588,60.383
0,7.9488,0,0,0,0,90.094,0,0
0,2.4021,0,0,0,0,39.746,0,0
0,24.061,0,26.969,0,0,0,0,0
30.251,0,91.095,0,0,0,0,0,0
0,0,0,0,0,0,97.634,0,74.957
0,0,0,0,0,0,39.007,39.825,0
0,0,0,31.296,0,0,0,48.063,0
0,0,0,0,0,2.5612,0,55.902,0
99.387,0,60.517,0,0,0,0,0,0
0,12.343,0,0,43.08,0,0,0,0
0,86.992,0,0,0,0,0,33.429,0
