24.565,17.864,39.058,19.201,26.261,19.97,21.406,27.6,31.458,17.196,15.585,30.767,37.726,22.452,27.624,20.901,37.591,35.117,21.493,31.893,17.708,17.271,3.7477,21.719,10.124,38.323,5.0475,26.797,37.21,2.1981,19.536,28.431,13.709,37.332,26.318,26.955,22.583,19.794,20.68,26.029,32.3,27.113,13.198,24.445,26.011,26.624,24.18,30.645,18.669
21.95,34.283,28.356,13.776,17.682,21.117,21.225,11.114,34.823,27.843,22.554,16.913,24.205,22.274,29.256,24.247,35.934,24.929,22.026,33.446,12.47,24.174,42.069,23.535,21.328,35.302,18.27,25.104,28.922,24.11,22.452,26.034,41.638,27.784,29.867,17.631,25.385,17.046,13.917,9.3942,20.444,30.398,21.664,26.602,14.675,22.323,17.934,16.451,23.661
21.879,13.633,30.401,30.8,23.554,30.19,34.991,15.445,22.329,35.297,15.911,18.068,24.606,13.012,32.716,25.643,32.253,13.938,40.717,30.427,27.38,26.344,27.334,38.43,25.358,20.368,24.88,21.485,28.547,27.313,29.196,29.915,24.702,45.871,19.863,26.359,28.667,20.364,22.077,19.379,22.535,22.252,21.377,31.163,31.138,22.073,17.254,14.01,35.076
12.895,22.692,27.011,25.545,19.388,24.041,21.039,16.698,25.387,39.912,33.367,21.188,25.285,36.475,37.231,29.37,32.961,22.357,20.996,28.753,18.705,24.775,45.173,33.093,15.666,33.774,19.728,21.991,35.093,25.4,37.607,35.558,16.07,33.277,29.509,21.843,19.511,21.102,24.845,28.058,14.809,28.1,22.676,26.949,20.81,13.57,17.098,17.582,27.138
38.981,30.429,19.185,9.3236,17.983,16.437,24.45,9.9604,31.923,34.593,15.274,18.213,19.964,29.794,15.308,19.562,29.54,18.331,35.439,12.836,28.867,23.153,22.886,20.239,24.778,40.64,12.494,11.777,21.93,44.378,24.168,17.389,36.189,16.218,25.316,16.606,14.297,11.059,28.649,25.027,20.309,19.904,25.359,42.462,26.444,18.599,28.401,28.243,12.811
25.169,23.054,26.091,21.869,35.144,7.2581,26.873,42.721,27.5,32.644,22.619,34.498,28.485,15.369,30.612,28.202,34.125,28.881,27.41,42.22,26.68,24.337,13.94,25.907,31.378,15.386,56.399,9.6195,46.534,15.99,29.216,20.534,36.934,17.079,25.948,17.918,17.861,16.189,33.111,23.824,29.696,14.557,24.056,23.101,17.075,13.928,35.88,25.376,32.985
31.282,24.071,21.626,17.509,16.889,30.959,24.747,39.539,27.668,25.847,11.368,27.696,33.544,22.537,26.55,10.763,40.256,12.574,24.205,39.392,17.443,28.914,29.211,14.814,19.148,30.171,35.237,30.166,14.592,23.972,34.234,36.681,19.001,19.075,24.791,16.73,17.606,15.253,32.249,17.057,38.615,23.059,27.751,21.989,14.535,22.726,29.867,43.298,17.9
30.938,19.613,31.471,32.627,26.554,31.183,23.279,40.211,15.773,49.838,25.253,18.874,20.285,24.546,28.547,27.845,10.196,23.122,18.352,24.77,22.304,21.373,9.825,37.027,22.383,26.925,18.074,24.741,19,30.548,37.737,21.084,22.191,15.201,26.888,8.3654,15.019,22.829,17.275,25.531,42.614,25.753,23.913,32.623,34.993,11.99,19.257,20.613,29.373
24.964,9.3502,19.047,44.319,35.309,19.126,29.004,30.944,27.416,28.832,28.417,16.223,14.173,10.233,19.187,25.23,19.86,22.771,34.893,40.005,28.114,26.152,34.739,13.31,27.27,25.088,24.147,30.814,16.129,12.359,36.92,22.746,12.856,31.902,20.793,38.836,32.066,20.261,32.041,35.399,21.13,31.724,35.051,28.154,20.013,30.39,30.408,24.263,32.347
39.411,30.339,39.074,23.306,23.523,20.84,20.522,35.4,24.813,37.596,28.46,16.892,20.726,38.024,31.635,28.392,22.508,17.648,29.683,40.707,19.387,18.58,22.614,31.053,11.408,25.525,32.381,27.608,29.984,35.46,16.131,33.514,27.908,18.57,24.566,30.486,26.477,34.124,21.89,38.671,24.08,20.935,21.113,15.283,27.698,20.6,31.568,24.612,30.296
35.747,22.332,33.267,31.282,28.457,27.206,9.6317,14.578,15.167,27.379,23.64,29.369,26.716,13.929,13.102,26.426,18.029,28.464,32.559,15.025,18.699,34.567,20.979,27.8,27.761,28.856,18.63,23.155,25.209,33.954,40.027,33.257,49.268,5.1824,30.353,23.306,6.7606,24.293,24.385,27.417,20.977,26.735,30.598,28.551,23.872,11.223,41.126,18.462,19.442
29.991,10.64,11.866,20.06,23.875,22.291,37.272,29.062,20.888,39.888,37.89,28.091,28.89,31.095,12.432,20.388,18.697,22.873,26.644,30.376,32.248,13.96,16.231,36.671,28.619,31.745,21.767,37.889,7.6344,34.644,5.2529,40.418,24.172,14.574,21.42,24.844,19.631,10.308,21.167,19.103,21.092,40.069,34.614,12.712,23.636,22.813,19.363,13.57,20.029
34.831,29.804,15.469,19.762,26.075,17.986,25.972,39.869,27.731,24.801,29.849,23.467,13.671,-0.2737,16.919,8.4611,24.191,34.601,15.308,26.396,34.345,23.759,37.82,13.33,27.836,23.294,23.909,28.537,25.016,24.397,27.53,23.274,18.73,14.297,17.8,19.511,25.216,19.719,31.693,30.175,19.601,38.152,25.363,15.432,25.672,30.312,14.686,17.609,31.692
17.27,18.068,8.8356,43.624,36.476,37.235,14.751,27.38,32.884,26.385,41.84,18.38,11.408,26.105,23.667,27.886,11.708,14.848,34.87,15.041,22.599,19.666,36.144,27.53,49.165,23.503,23.938,11.401,19.113,15.502,20.897,29.556,24.914,24.93,21.851,22.669,29.487,27.75,21.252,19.266,26.058,25.629,17.623,29.844,25.763,28.4,29.028,31.244,17.138
39.345,19.499,9.81,29.185,27.273,16.967,16.087,22.587,24.935,15.821,10.566,24.336,30.536,33.245,22.991,34.46,26.67,32.655,17.553,15.118,32.94,19.393,36.483,29.448,26.868,21.509,32.48,9.7912,29.812,30.021,31.66,24.464,14.188,28.326,39.753,12.465,24.652,13.97,38.84,25.812,31.182,29.142,23.002,35.733,34.246,35.918,23.932,24.825,24.783
31.811,25.483,20.131,29.324,27.893,22.904,29.953,23.583,25.647,46.236,31.256,24.344,28.068,28.303,14.269,1.4142,16.978,25.293,21.431,10.782,15.099,30.83,15.137,22.198,31.794,32.522,26.833,16.399,30.872,10.483,35.95,27.83,26.549,25.57,21.533,16.022,20.04,17.408,23.601,31.676,14.968,18.69,35.727,24.441,14.491,29.348,34.876,32.795,33.391
26.94,20.136,20.359,21.723,31.066,33.683,24.184,14.325,26.6,20.198,12.708,19.269,24.732,34.315,34.619,18.056,30.095,24.674,40.087,9.6909,22.319,35.188,37.333,28.58,17.177,24.816,28.524,21.258,19.984,22.604,25.362,20.24,11.441,33.937,24.701,30.51,29.435,28.623,42.516,31.876,37.465,16.353,28.11,23.336,25.386,0.33846,18.535,24.737,27.57
21.677,21.241,35.312,17.738,47.067,25.457,34.479,9.8244,18.666,28.835,22.669,25.609,40.929,27.965,23.605,31.521,27.207,28.986,14.139,37.749,17.3,22.978,34.277,21.106,39.142,33.566,31.077,29.839,17.948,30.177,24.986,28.182,33.91,19.786,27.046,26.066,30.438,30.258,29.401,28.886,22.642,21.316,23.9,19.082,33.111,26.745,20.391,23.947,35.038
