Run, Query, Loss, Time
1, 0, 14.458, 0.002
1, 1, 14.458, 0.025
1, 2, 14.458, 0.026
1, 3, 14.458, 13.342
1, 4, 14.458, 0.025
1, 5, 0.000, 36.860
1, 6, 0.000, 0.033
1, 7, 0.000, 13.134
1, 8, 0.000, 0.026
1, 9, 0.000, 0.026
1, 10, 0.000, 0.025
1, 11, 0.000, 0.026
1, 12, 0.000, 123.817
1, 13, 0.000, 0.029
1, 14, 0.000, 0.027
1, 15, 0.000, 0.028
1, 16, 0.000, 0.026
1, 17, 0.000, 0.026
1, 18, 0.000, 0.026
1, 19, 0.000, 0.026
1, 20, 0.000, 0.025
1, 21, 0.000, 0.027
1, 22, 0.000, 29.992
1, 23, 0.000, 0.025
1, 24, 0.000, 0.025
1, 25, 0.000, 0.026
1, 26, 0.000, 0.025
1, 27, 0.000, 0.026
1, 28, 0.000, 0.026
1, 29, 0.000, 0.026
1, 30, 0.000, 0.026
1, 31, 0.000, 0.026
1, 32, 0.000, 0.026
1, 33, 0.000, 483.525
1, 34, 0.000, 0.027
1, 35, 0.000, 0.026
1, 36, 0.000, 0.025
1, 37, 0.000, 0.025
1, 38, 0.000, 0.026
1, 39, 0.000, 0.028
1, 40, 0.000, 0.026
1, 41, 0.000, 0.026
1, 42, 0.000, 0.025
1, 43, 0.000, 0.026
1, 44, 0.000, 0.026
1, 45, 0.000, 0.026
1, 46, 0.000, 0.026
1, 47, 0.000, 0.026
1, 48, 0.000, 0.026
1, 49, 0.000, 272.118
1, 50, 0.000, 0.025
1, 51, 0.000, 0.025
1, 52, 0.000, 0.025
1, 53, 0.000, 0.026
1, 54, 0.000, 0.025
1, 55, 0.000, 0.026
1, 56, 0.000, 0.025
1, 57, 0.000, 0.026
1, 58, 0.000, 0.026
1, 59, 0.000, 0.026
1, 60, 0.000, 0.026
1, 61, 0.000, 0.025
1, 62, 0.000, 0.025
1, 63, 0.000, 0.026
1, 64, 0.000, 0.025
1, 65, 0.000, 0.025
1, 66, 0.000, 0.025
1, 67, 0.000, 0.025
1, 68, 0.000, 0.025
1, 69, 0.000, 0.026
1, 70, 0.000, 0.025
1, 71, 0.000, 0.026
1, 72, 0.000, 0.026
1, 73, 0.000, 0.025
1, 74, 0.000, 0.025
1, 75, 0.000, 0.026
1, 76, 0.000, 0.026
1, 77, 0.000, 0.025
1, 78, 0.000, 0.026
1, 79, 0.000, 0.026
1, 80, 0.000, 0.025
1, 81, 0.000, 0.026
1, 82, 0.000, 0.025
1, 83, 0.000, 41.583
1, 84, 0.000, 0.026
1, 85, 0.000, 0.028
1, 86, 0.000, 0.026
1, 87, 0.000, 0.027
1, 88, 0.000, 0.027
1, 89, 0.000, 0.026
1, 90, 0.000, 0.026
1, 91, 0.000, 0.025
1, 92, 0.000, 0.025
1, 93, 0.000, 0.026
1, 94, 0.000, 0.026
1, 95, 0.000, 0.027
1, 96, 0.000, 0.026
1, 97, 0.000, 0.027
1, 98, 0.000, 0.025
1, 99, 0.000, 0.026
1, 100, 0.000, 0.025
2, 0, 27.530, 0.001
2, 1, 27.530, 0.033
2, 2, 27.530, 0.026
2, 3, 27.530, 0.026
2, 4, 27.530, 8.014
2, 5, 27.530, 0.025
2, 6, 27.530, 14.132
2, 7, 27.530, 0.025
2, 8, 0.000, 81.221
2, 9, 0.000, 0.025
2, 10, 0.000, 0.025
2, 11, 0.000, 0.025
2, 12, 0.000, 0.026
2, 13, 0.000, 0.025
2, 14, 0.000, 0.025
2, 15, 0.000, 0.026
2, 16, 0.000, 183.003
2, 17, 0.000, 0.026
2, 18, 0.000, 0.026
2, 19, 0.000, 0.026
2, 20, 0.000, 0.026
2, 21, 0.000, 0.026
2, 22, 0.000, 0.026
2, 23, 0.000, 0.025
2, 24, 0.000, 0.026
2, 25, 0.000, 284.856
2, 26, 0.000, 0.028
2, 27, 0.000, 0.027
2, 28, 0.000, 0.027
2, 29, 0.000, 0.026
2, 30, 0.000, 0.025
