Run, Query, Loss, Time
1, 0, 20.191, 0.001
1, 1, 14.458, 0.054
1, 2, 14.458, 0.053
1, 3, 14.458, 46.203
1, 4, 14.458, 0.053
1, 5, 14.458, 0.053
1, 6, 14.458, 91.245
1, 7, 0.000, 137.843
1, 8, 0.000, 0.055
1, 9, 0.000, 0.054
1, 10, 0.000, 0.054
1, 11, 0.000, 264.965
1, 12, 0.000, 0.053
1, 13, 0.000, 0.055
1, 14, 0.000, 0.055
1, 15, 0.000, 318.334
1, 16, 0.000, 0.055
1, 17, 0.000, 0.055
1, 18, 0.000, 0.054
1, 19, 0.000, 0.054
1, 20, 0.000, 0.054
1, 21, 0.000, 0.054
1, 22, 0.000, 0.055
1, 23, 0.000, 0.055
1, 24, 0.000, 0.054
1, 25, 0.000, 42.159
1, 26, 0.000, 0.052
1, 27, 0.000, 0.053
1, 28, 0.000, 0.054
1, 29, 0.000, 0.054
1, 30, 0.000, 0.054
1, 31, 0.000, 0.053
1, 32, 0.000, 0.052
1, 33, 0.000, 0.054
1, 34, 0.000, 0.054
1, 35, 0.000, 0.054
1, 36, 0.000, 0.055
1, 37, 0.000, 0.053
1, 38, 0.000, 0.053
1, 39, 0.000, 75.539
1, 40, 0.000, 0.053
1, 41, 0.000, 0.055
1, 42, 0.000, 0.055
1, 43, 0.000, 0.054
1, 44, 0.000, 0.054
1, 45, 0.000, 0.054
1, 46, 0.000, 0.055
1, 47, 0.000, 0.054
1, 48, 0.000, 0.054
1, 49, 0.000, 0.054
1, 50, 0.000, 0.055
1, 51, 0.000, 0.055
1, 52, 0.000, 0.055
1, 53, 0.000, 0.055
1, 54, 0.000, 0.054
1, 55, 0.000, 0.055
1, 56, 0.000, 0.054
1, 57, 0.000, 0.055
1, 58, 0.000, 0.054
1, 59, 0.000, 0.055
1, 60, 0.000, 0.055
1, 61, 0.000, 0.054
1, 62, 0.000, 0.055
1, 63, 0.000, 0.054
1, 64, 0.000, 0.055
1, 65, 0.000, 0.055
1, 66, 0.000, 0.054
1, 67, 0.000, 0.055
1, 68, 0.000, 0.055
1, 69, 0.000, 0.055
1, 70, 0.000, 0.055
1, 71, 0.000, 0.055
1, 72, 0.000, 0.054
1, 73, 0.000, 0.055
1, 74, 0.000, 0.054
1, 75, 0.000, 0.055
