60.433,0,0,0,0,0,0,0,0,0,0,0,13.634,0,72.028,0,0,66.093,0,0,8.6667,0,0,0,0
6.0878,0,0,0,0,0,0,28.568,0,33.606,0,0,0,6.0535,0,0,0,0,0,0,0,0,12.168,0,0
0,0,0,0,0,0,0,0,86.802,0,0,0,86.355,9.9162,0,69.03,0,0,46.817,0,0,0,0,0,0
0,0,0,0,0,74.822,0,0,0,0,0,0,0,22.347,0,0,0,0,64.307,67.09,0,0,0,78.237,0
46.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.817,13.475,0,44.572,3.703,0,0,0,0,0
0,0,91.464,0,0,0,0,0,0,0,0,0,63.735,0,13.024,0,0,0,74.647,86.35,0,0,0,0,0
0,0,0,0,87.932,0,0,0,0,0,0,0,0,12.987,0,89.731,0,0,0,14.9,0,0,0,52.397,0
0,0,0,5.3399,38.176,0,0,0,34.543,0,0,0,0,0,0,0,0,68.647,0,0,0,61.214,0,0,0
0,0,0,68.427,0,0,0,0,0,0,0,0,40.212,0,0,0,0,0,0,0,24.2,10.145,0,0,26.503
0,0,0,12.388,0,0,0,0,11.992,32.168,38.183,0,0,0,0,0,0,0,0,0,0,55.017,0,0,0
0,0,0,0,0,0,0,11.961,20.874,0,16.024,14.18,0,0,0,0,0,10.199,0,0,0,0,0,0,0
0,0,0,52.535,38.55,68.853,0,0,0,0,0,0,0,0,0,0,0,0,0,78.129,63.21,0,0,0,0
0,0,70.623,0,0,0,0,0,0,0,12.513,0,0,0,0,0,0,0,65.956,0,1.2475,0,0,13.786,0
56.326,0,0,0,0,0,0,0,17,84.612,0,0,0,56.518,0,0,0,0,0,46.066,0,0,0,0,0
0,0,5.2523,0,72.227,0,0,0,0,0,38.143,0,0,0,0,0,57.534,3.0444,0,0,0,0,0,0,0
54.902,63.124,0,0,0,0,0,0,0,18.184,0,0,0,0,3.3704,0,0,0,0,0,0,0,0,0,50.438
0,43.394,0,0,0,0,0,0,87.055,0,61.281,0,0,26.081,0,0,0,0,0,0,0,32.804,0,0,0
0,0,0,0,1.2258,0,23.442,0,0,0,0,0,0,94.364,0,0,0,0,4.636,0,0,0,0,0,23.381
0,0,0,10.132,0,0,0,0,0,0,0,0,7.4185,0,0,0,0,0,0,0,0,2.4569,36.572,0,50.598
0,0,0,0,0,44.021,0,0,24.942,0,0,96.401,0,0,73.425,0,0,0,0,0,0,0,0,65.404,0
0,0,0,0,0,72.9,0,60.648,0,0,10.79,0,0,0,2.3813,0,0,0,0,0,0,0,0,0,28.044
0,0,97.905,0,23.585,28.456,0,0,0,0,0,0,0,0,0,14.051,0,0,0,0,7.7591,0,0,0,0
0,0,0,81.483,35.254,0,0,0,0,0,0,0,0,86.968,0,0,57.405,0,0,0,0,0,61.523,0,0
0,0,78.388,0,0,0,46.471,0,0,0,43.426,0,0,0,0,0,0,0,0,0,13.674,0,69.901,0,0
0,0,0,0,0,0,72.673,0,0,49.997,0,0,0,0,0,0,4.4836,0,46.424,0,0,0,60.892,0,0
0,0,0,0,0,76.666,0,6.1914,0,0,0,0,0,0,0,0,0,95.926,1.303,0,0,60.364,0,0,0
0,0,0,73.133,0,0,0,0,0,7.2623,0,97.656,0,0,80.641,85.738,0,0,0,0,0,0,0,0,0
57.202,54.646,0,0,0,0,0,0,92.632,0,0,0,0,44.14,0,0,0,0,0,37.689,0,0,0,0,0
0,0,0,0,0,54.277,0,0,61.208,0,0,34.592,0,0,0,80.046,0,38.007,0,0,0,0,0,0,0
0,0,62.392,0,0,0,35.603,0,0,0,99.148,0,0,0,0,0,0,0,0,0,86.586,57.699,0,0,0
0,0,0,0,0,26.433,0,0,72.72,0,0,0,0,27.781,0,0,0,0,0,0,5.7349,0,0,16.742,0
0,0,0,0,0,0,72.107,0,0,0,0,0,0,0,37.818,90.031,0,76.982,32.515,0,0,0,0,0,0
0,0,0,0,47.035,0,17.465,0,48.684,0,0,0,21.572,0,0,0,0,0,0,0,60.088,0,0,0,0
65.112,0,0,0,0,26.758,0,0,0,0,0,0,0,0,0,0,0,0,83.67,0,0,32.153,0,78.144,0
0,33.574,0,0,0,0,86.649,11.641,0,0,0,27.779,0,0,0,52.662,0,0,0,0,0,0,0,0,0
0,0,0,0,0,64.63,0,0,0,0,52.825,0,0,74.381,48.097,0,0,0,84.563,0,0,0,0,0,0
0,76.38,0,54.394,0,0,0,0,0,0,0,0,0,0,74.458,94.869,0,0,0,0,0,0,0,0,91.406
0,1.9768,0,0,0,20.207,0,0,0,0,0,0,0,16.427,0,28.773,0,0,0,0,0,0,0,85.794,0
