30.367,28.286,14.828,15.498,18.872,18.563,30.756,22.361,32.194,12.851,10.174,29.626,27.199,26.524,18.644,28.908,24.225,29.169,18.017,24.381,25.555,23.751,21.719,29.363,5.1611
39.321,18.912,12.672,10.663,29.04,40.756,23.95,22.507,20.419,33.504,13.881,33.453,32.5,15.319,27.662,31.351,30.976,23.581,25.68,18.354,42.271,19.556,25.146,19.548,31.504
21.748,23.525,22.302,31.171,21.889,25.433,27.647,4.7624,17.89,27.419,23.665,13.986,37.867,36.038,18.934,10.755,25.107,19.939,16.242,17.17,18.672,38.899,26.129,40.377,23.71
20.685,14.079,32.289,37.653,34.585,46.546,16.509,33.121,35.925,17.88,28.525,26.765,26.347,11.15,17.259,21.902,13.662,25.229,27.888,28.869,15.526,22.893,18.07,25.311,20.588
15.921,34.3,31.886,20.802,31.504,13.465,22.915,17.209,35.845,15.464,1.5849,27.981,12.714,41.451,32.862,13.688,34.889,23.618,13.111,40.027,27.011,32.519,22.937,28.197,42.348
36.124,23.197,29.55,23.359,20.296,26.303,32.94,21.829,37.498,10.065,31.191,28.395,39.502,23.544,22.516,22.89,16.8,27.942,25.545,34.922,27.92,22.638,16.015,34.976,39.513
33.3,25.56,29.415,15.641,20.814,16.062,23.856,22.094,5.1115,10.903,25.19,42.87,27.633,31.875,31.64,32.601,28.348,15.231,22.959,27.231,8.0263,10.929,28.212,20.441,19.597
13.612,21.212,11.052,13.241,18.666,12.509,31.483,34.587,27.527,34.675,22.741,25.538,21.267,32.965,27.724,17.024,31.753,37.002,33.145,26.745,32.668,18.014,39.124,23.691,24.731
14.044,30.188,23.621,44.296,15.015,15.192,38.833,33.468,47.2,30.953,26.467,22.727,18.063,39.64,30.703,29.82,21.502,17.666,22.424,32.476,24.788,21.029,27.561,25.99,31.578
22.271,15.626,12.121,43.714,34.162,17.996,13.885,31.124,18.997,27.498,33.701,25.27,21.036,34.853,15.165,39.646,30.461,20.18,13.347,17.972,12.712,25.79,12.043,32.349,31.706
14.969,31.364,21.992,16.408,41.847,21.895,34.734,18.187,23.86,18.553,30.891,25.147,28.4,31.545,27.902,20.044,27.006,18.407,23.932,40.337,43.038,10.183,15.535,22.069,30.914
26.413,31.092,14.847,18.978,33.138,14.152,22.088,16.992,26.256,24.029,43.548,29.14,27.921,20.034,15.588,16.317,31.278,37.556,20.672,20.142,37.297,25.418,17.491,18.144,26.424
23.19,31.359,19.52,18.097,1.9827,27.143,14.78,31.96,14.428,35.982,28.767,31.456,43.642,27.126,20.739,31.924,31.014,42.795,27.636,30.847,12.464,36.756,14.678,21.02,30.278
22.843,32.513,28.082,29.474,20.593,25.388,32.004,22.462,3.3748,22.891,15.75,31.968,31.255,29.286,22.656,28.653,25.744,34.813,18.82,21.465,31.799,24.146,36.698,33.702,31.853
34.654,26.515,38.429,22.16,21.033,29.133,30.805,15.412,18.733,33.529,37.499,24.534,25.376,15.341,32.14,33.216,28.927,25.738,26.188,32.715,21.914,28.491,27.356,21.8,17.979
36.146,11.145,27.85,20.695,38.743,29.87,24.327,34.974,28.091,20.331,19.846,33.602,26.098,17.341,25.751,18.192,17.901,24.622,22.661,12.963,25.865,17.406,29.288,19.23,26.494
21.677,5.6591,28.196,38.567,34.932,18.525,33.432,31.911,1.2442,21.628,30.926,32.295,16.092,18.894,23.435,15.838,18.6,24.483,28.548,22.899,23.879,27.228,19.002,10.191,12.682
21.709,29.444,24.247,28.226,28.026,39.689,39.23,24.858,29.296,16.534,18.969,29.222,33.9,27.524,17.589,19.257,10.785,25.405,17.238,27.404,26.505,28.641,29.066,18.21,21.77
12.926,36.128,23.805,19.67,13.296,26.788,17.55,12.927,22.148,13.624,20.769,27.511,21.009,28.224,9.4505,32.88,38.016,8.5984,29.097,25.635,16.839,23.455,23.381,17.715,16.836
38.138,23.72,42.343,7.1893,19.135,6.1457,21.238,12.242,17.985,29.231,18.847,16.317,30.64,37.315,28.321,30.983,29.247,17.507,16.563,19.03,40.084,19.143,26.857,17.348,30.384
29.392,18.245,13.397,27.204,21.835,34.744,14.871,27.78,41.265,23.276,14.025,3.1851,20.053,19.337,14.338,10.081,25.523,25.981,18.331,20.506,25.825,34.774,30.602,23.277,31.028
27.659,19.503,26.269,17.175,24.802,14.075,20.203,26.234,21.352,35.851,20.102,26.326,32.636,23.03,18.836,32.297,16.645,12.735,17.068,29.682,18.584,14.123,27.637,44.628,34.51
12.791,16.874,31.439,38.494,21.785,15.252,32.006,20.218,8.1978,8.7729,27.403,31.901,25.268,23.71,26.144,32.141,16.223,23.259,30.157,40.219,32.148,9.8655,33.732,15.971,14.99
24.444,23.205,25.466,15.695,28.403,31.396,28.819,39.321,6.5386,21.057,39.714,39.147,37.45,11.887,16.218,17.336,19.57,10.948,33.806,22.264,18.682,33.932,16.129,21.135,36.494
22.706,9.3264,27.192,30.655,17.583,23.251,17.143,29.073,21.396,29.438,23.256,37.246,29.544,14.185,17.738,18.943,16.212,25.855,20.738,20.788,32.885,23.736,31.862,20.274,41.611
38.478,27.161,21.282,3.382,11.419,17.528,27.169,38.256,20.309,12.481,31.005,18.248,20.66,26.511,20.509,32.334,14.046,30.551,33.347,10.291,28.064,15.237,29.421,38.806,38.266
26.396,21.243,25.225,34.704,11.83,25.581,20.151,23.446,17.55,22.311,18.538,35.924,33.05,17.878,37.796,33.602,18.824,23.845,45.619,26.549,25.586,32.754,41.531,24.501,42.494
17.835,24.283,15.853,36.65,18.849,24.888,18.564,26.613,18.603,30.743,6.4338,23.657,22.056,31.208,18.249,23.144,13.862,25.054,12.776,26.274,25.672,19.203,26.446,19.935,29.86
25.195,30.609,23.812,14.625,30.478,19.113,38.368,40.368,34.306,19.845,18.082,26.418,41.438,28.184,21.323,14.238,30.999,9.654,33.301,31.894,15.672,29.422,13.772,23.759,25.821
26.173,26.688,18.971,40.121,25.881,18.151,32.184,29.389,24.698,33.001,34.267,24.141,27.113,23.265,28.98,14.766,14.534,25.501,32.28,44.051,31.854,13.004,30.957,28.43,31.374
15.363,24.637,23.991,6.448,31.299,38.384,28.322,24.508,29.626,30.576,20.78,30.054,24.508,30.799,25.198,30.172,36.685,11.457,20.852,30.771,22.549,17.454,44.144,28.045,26.727
22.941,17.107,22.086,19.63,33.144,16.835,8.4909,30.487,28.837,6.0347,17.796,19.603,16.019,39.073,9.7413,15.235,19.492,26.373,16.477,35.764,27.777,13.584,40.667,12.435,24.727
27.465,28.974,14.991,21.16,26.213,22.932,23.335,29.476,10.072,39.634,29.653,19.059,20.905,21.268,46.824,27.999,33.804,20.406,36.939,19.57,24.731,32.499,41.349,24.057,21.121
12.105,25.37,10.909,19.012,16.818,33.524,24.137,48.274,31.127,28.856,16.621,29.532,8.9146,26.401,26.536,35.535,28.799,28.135,23.453,23.099,23.532,25.457,23.268,19.926,46.098
22.298,22.893,22.098,18.524,26.916,36.898,21.685,19.752,18.82,20.188,50.358,31.968,31.069,22.544,24.893,27.643,25.117,6.4403,15.59,25.917,25.586,33.311,19.681,22.701,33.177
26.024,33.944,19.038,34.315,23.168,20.304,27.132,23.3,13.822,22.279,21.267,24.225,21.125,22.382,20.893,18.163,30.165,38.223,5.7931,27.066,24.296,17.991,27.075,25.42,20.257
6.7103,13.216,26.397,31.859,33.155,28.324,40.394,36.432,22.451,19.878,40.496,38.83,13.889,10.797,28.756,39.838,28.168,16.868,29.678,18.285,31.965,23.041,14.973,15.574,29.165
