0,0,39.058,0,26.261,0,0,27.6,31.458,0,0,0,0,0,0,0,0,0,0,0,0,17.271,3.7477,21.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.113,0,0,26.011,0,0,0,18.669
21.95,34.283,0,0,0,21.117,0,0,0,0,22.554,0,24.205,0,0,0,0,0,0,0,0,24.174,0,0,0,35.302,0,0,0,0,0,0,41.638,0,0,0,0,0,0,0,0,0,21.664,0,0,22.323,0,0,0
0,0,0,0,0,0,34.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.344,0,0,0,0,0,0,28.547,0,0,0,24.702,0,19.863,0,28.667,0,22.077,19.379,22.535,22.252,0,0,0,0,0,0,0
0,0,0,0,0,0,21.039,0,0,0,0,0,25.285,0,0,29.37,0,0,20.996,28.753,18.705,24.775,0,0,0,0,0,21.991,0,0,0,0,0,33.277,0,0,0,0,0,0,0,0,0,0,0,13.57,0,0,0
0,0,0,0,17.983,0,24.45,0,0,0,0,0,0,0,15.308,0,0,0,0,0,0,23.153,0,0,0,0,12.494,0,0,44.378,0,0,36.189,0,0,0,0,0,28.649,25.027,0,0,25.359,0,0,0,0,0,0
0,0,26.091,0,0,0,0,0,0,0,22.619,0,0,15.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.534,0,0,0,0,17.079,0,17.918,17.861,0,0,0,29.696,0,0,23.101,0,0,0,25.376,0
0,0,21.626,0,0,0,0,0,0,0,11.368,0,0,0,0,10.763,40.256,0,0,0,0,0,0,14.814,0,0,0,0,0,23.972,0,0,0,0,24.791,0,0,0,0,0,0,23.059,0,0,0,22.726,29.867,0,0
30.938,0,0,32.627,0,0,0,40.211,0,0,0,18.874,0,0,0,0,0,0,0,0,0,0,9.825,0,22.383,0,0,0,19,0,0,0,0,15.201,0,0,0,0,0,0,0,25.753,0,0,0,11.99,0,0,0
24.964,0,0,44.319,0,0,0,0,0,0,0,16.223,0,10.233,0,0,0,0,34.893,0,28.114,0,0,13.31,0,0,0,0,0,0,0,0,12.856,0,0,0,0,20.261,0,0,0,0,0,0,0,0,0,24.263,0
0,0,0,23.306,0,0,0,0,24.813,0,0,0,20.726,0,31.635,0,22.508,0,0,0,0,18.58,0,0,0,0,0,27.608,0,0,0,33.514,0,0,0,0,0,0,21.89,0,0,0,0,15.283,0,0,0,0,0
0,0,33.267,0,0,0,9.6317,0,15.167,0,0,0,26.716,0,0,0,0,0,32.559,0,0,0,0,0,0,0,18.63,0,0,0,0,0,0,0,0,0,0,24.293,0,0,0,26.735,0,28.551,0,0,0,18.462,0
0,0,0,0,23.875,22.291,0,0,0,0,37.89,0,0,0,0,20.388,0,0,0,0,0,0,0,36.671,0,0,21.767,0,0,0,0,0,0,14.574,21.42,0,19.631,10.308,0,0,0,0,0,0,0,0,0,0,0
0,29.804,0,0,0,0,0,0,0,24.801,0,23.467,13.671,0,0,0,0,0,0,0,0,0,0,0,27.836,0,23.909,0,0,0,27.53,0,0,0,0,19.511,0,0,0,0,0,0,0,15.432,0,0,0,17.609,0
0,0,0,43.624,0,0,0,27.38,32.884,0,41.84,0,0,0,0,0,0,0,0,0,0,19.666,36.144,27.53,0,0,23.938,0,0,0,20.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.138
0,0,0,0,0,0,16.087,22.587,0,0,10.566,0,30.536,0,22.991,0,0,0,0,0,0,0,0,0,0,21.509,0,0,0,30.021,0,24.464,0,0,0,0,0,0,0,0,0,0,0,0,34.246,0,23.932,0,0
31.811,0,0,29.324,27.893,0,0,0,0,0,31.256,0,0,0,0,1.4142,0,0,0,0,0,0,0,0,0,32.522,26.833,0,0,10.483,0,27.83,0,0,0,0,0,0,0,0,14.968,0,0,0,0,0,0,0,0
26.94,0,0,0,31.066,33.683,0,14.325,0,0,0,0,0,0,0,0,0,0,0,0,0,35.188,0,0,0,24.816,0,21.258,0,22.604,0,0,0,0,0,0,0,0,0,31.876,0,0,0,0,0,0,0,24.737,0
21.677,21.241,0,17.738,0,25.457,0,0,0,0,0,0,0,0,0,31.521,0,0,0,37.749,0,0,0,0,0,0,0,0,17.948,0,0,0,0,0,0,0,0,0,29.401,0,0,0,0,0,0,0,20.391,23.947,0
0,0,0,0,0,0,27.433,0,0,0,0,13.423,0,34.794,0,0,0,0,0,0,31.837,0,0,0,0,24.326,0,33.008,0,0,0,23.004,0,14.216,0,0,0,19.069,0,0,0,0,0,0,0,26.757,0,0,0
0,25.915,0,0,18.981,0,0,0,0,0,20.767,0,0,0,16.72,0,0,0,0,4.3948,0,0,10.799,0,0,0,0,0,33.935,0,0,22.025,0,0,0,0,0,0,0,0,32.285,0,0,0,0,0,0,0,32.292
0,40.899,0,0,0,0,0,0,0,0,0,0,0,16.1,0,0,0,0,36.619,30.24,33.052,0,17.078,0,0,0,0,0,0,26.411,0,0,0,0,14.374,0,0,0,25.007,0,0,0,0,0,0,28.206,0,0,0
0,0,0,0,0,36.036,0,0,36.658,0,0,0,0,0,0,0,0,0,18.573,29.081,0,36.838,0,34.42,0,0,0,28.208,0,0,0,0,0,0,0,27.944,0,0,32.748,28.589,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,32.151,0,0,35.111,0,0,17.739,0,36.652,0,23.348,0,0,0,0,33.363,0,0,0,0,0,0,20.765,29.365,0,0,0,26.429,0,0,0,0,0,0,0,0,0,0,28.316,0,0,0,0
0,0,0,0,30.67,33.121,0,42.115,0,0,0,0,0,0,0,0,0,36.694,0,0,22.474,0,0,0,0,0,0,0,11.934,0,0,0,0,0,0,38.084,0,4.9395,0,0,0,24.426,0,0,0,0,6.5095,0,0
0,39.402,0,0,0,0,0,12.957,31.022,0,0,0,24.784,0,0,0,0,0,0,0,0,0,32.356,19.837,0,0,0,35.497,0,0,0,22.092,0,24.866,0,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,29.259,0,0,0,0,28.002,0,0,20.722,0,0,0,0,24.228,0,16.405,33.396,0,0,0,0,0,0,29.432,0,0,0,27.039,0,0,19.375,0,0,0,0,0,0,0,0,32.168,0,0,0,0,0
0,0,18.837,0,0,16.535,0,0,0,0,0,0,29.971,0,0,0,0,19.758,0,0,0,0,0,0,0,0,0,27.764,0,0,0,24.066,0,0,19.256,0,0,0,20.177,21.134,35.851,0,0,0,0,0,0,0,0
0,0,0,0,17.424,29.261,0,0,0,27.528,0,24.479,0,0,0,0,0,0,0,0,0,0,0,28.646,0,0,13.445,0,0,41.875,33.012,0,0,0,0,0,0,0,13.582,0,0,0,0,0,0,17.82,0,0,0
0,0,0,0,0,25.385,26.405,0,0,0,0,0,0,0,0,30.164,0,0,0,29.287,0,0,0,0,19.064,0,0,0,25.487,0,0,0,0,0,0,0,0,16.935,0,0,0,0,0,0,0,21.239,26.803,0,17.383
0,0,0,0,15.037,0,0,0,0,32.983,27.977,28.208,0,0,0,0,0,34.256,0,40.005,0,31.347,0,0,0,0,0,0,0,16.96,0,0,0,0,0,0,0,0,21.122,28.433,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,19.136,0,19.786,0,0,19.145,17.384,32.624,0,0,0,0,0,0,0,38.431,0,0,0,0,0,0,0,0,16.616,0,36.905,0,0,0,0,0,0,0,16.919,30.498,0,0,0,0,0,0,0
0,0,0,35.103,0,18.928,0,0,0,0,0,0,0,0,34.143,0,0,0,0,0,0,23.342,0,0,0,0,0,0,23.471,0,0,0,0,0,0,0,0,28.837,0,0,0,23.243,0,0,37.391,31.186,0,14.477,0
0,13.437,27.703,7.4134,0,0,0,0,0,27.416,0,0,0,0,0,23.636,0,0,0,0,0,22.744,0,0,0,0,9.0576,0,0,0,0,21.418,27.476,0,0,23.364,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,37.585,0,0,0,21.887,0,22.496,0,0,15.808,0,0,0,0,31.303,0,0,24.792,0,16.148,0,0,0,0,18.976,0,17.47,0,0,0,0,0,0,0,0,0,37.813,0,0,0,0,0,0,0,0,0
19.109,0,18.718,43.368,0,0,30.858,0,0,0,0,26.848,0,22.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.327,0,0,0,0,27.379,0,0,0,0,0,0,0,0,0,0,0,23.898,0,0,31.674
0,0,0,0,0,0,27.137,17.809,19.108,18.996,0,0,0,0,0,0,0,0,22.903,0,0,0,0,0,18.819,0,0,0,0,0,0,0,0,22.397,0,0,0,26.24,0,0,0,0,0,16.32,0,0,0,0,25.662
0,0,31.03,43.503,22.422,0,0,0,0,24.6,0,0,0,24.55,30.521,0,0,0,0,0,0,0,31.913,22.168,0,30.377,0,0,0,0,0,0,0,0,0,0,0,0,0,17.471,0,0,0,0,0,0,0,0,0
0,0,12.457,0,0,0,41.756,14.289,0,0,0,0,0,0,0,0,0,0,0,0,25.889,0,14.79,0,0,0,0,0,0,0,0,0,31.776,0,33.066,25.432,0,27.545,0,0,0,23.304,0,0,0,0,0,0,0
0,23.646,2.2862,31.636,0,0,0,0,32.887,0,34.491,0,0,0,25.751,0,0,0,0,0,18.967,0,0,0,0,0,0,0,0,0,0,31.318,0,0,0,0,0,0,0,0,0,0,0,0,32.529,14.362,0,0,0
0,0,0,0,0,0,0,0,0,30.217,26.023,19.446,0,19.561,0,0,0,0,0,0,0,0,0,34.615,0,0,0,0,0,0,0,0,18.782,0,31.979,0,25.853,0,0,0,0,10.811,0,0,0,0,0,0,27.403
0,0,16.495,0,0,0,0,0,0,22.744,32.87,0,0,0,0,0,0,20.135,0,0,32.77,0,0,0,0,31.095,0,0,0,31.818,0,0,0,0,0,18.648,0,0,0,0,0,0,15.247,0,0,0,0,24.937,0
0,0,0,0,25.322,0,18.073,0,26.271,0,0,42.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.605,0,19.633,0,0,0,0,0,26.817,0,28.401,0,0,10.291,14.887,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,23.015,17.477,0,15.981,33.617,0,0,34.268,0,0,0,0,18.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.071,35.896,13.711,0,0,0,0,23.15,0,0,0
